Gene	D25_M_I	D45_M_I	D53_M_I	D56_M_I	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a224_gac-miR-499a-5p	153.410263842579	294.791835876539	1286.32237032656	1196.87741815211	1399.32706271082	1992.57191186448	1415.35730637969	3444.37218435046	404.929753672405	12624.8454578006	2352.27869139171	1368.88192130553	4038.72922243849
a182_gac-miR-489-3p	0	36.5067289011193	31.3574436749732	117.708105495514	109.869510532083	82.1311003098263	159.779173592989	38.0119393787342	127.964813931106	82.3807207686826	175.947923565225	194.193634446449	85.9946080235316
a75_gac-miR-460-5p	249.596064188324	65.7121120220148	100.076947898851	107.542405475447	82.100293584414	228.538713905604	69.1581497641298	165.535865036423	131.470699244287	146.740658869216	63.0637718871773	33.7090837152326	286.648693411772
a47_gac-miR-458-3p	159.497972725222	130.511555821502	776.597115695081	139.109579221971	332.023246113439	245.202995127887	71.5429135490998	109.131051764753	133.223641900878	207.668066937721	64.9556850437926	145.828427376767	331.909013424157
a60_gac-miR-456-3p	681.823394855909	386.971326351865	697.869916681319	684.312122403464	618.166916400294	579.678925375151	943.174076955632	614.321988024059	746.753571707553	794.630702414585	561.267569795878	826.605357190922	681.922154853268
a164_gac-miR-455-5p	0	478.238148604663	637.823747942008	565.533943221627	367.036606612674	821.311003098263	487.684194026363	833.810283146428	737.9888584246	733.70329434608	747.305696863051	288.725630082645	745.286602870607
a102_gac-miR-455-3p	466.318500410381	936.397596313711	2278.4185138305	2353.62707306711	530.029836522908	1140.31295792483	785.779667147612	694.024441560115	958.859633155003	945.662023823836	851.360920476894	226.437105826237	868.998144237793
a155_gac-miR-454b-3p	0	178.882971615485	208.160051629609	135.899358163002	270.448025925129	136.885167183044	128.77724438838	145.916799550625	82.3883048597535	106.408430992882	270.543581395991	503.437837225322	267.035888073072
a1_gac-miR-451-5p	153154.580069509	277006.670224136	57779.7594592278	269815.334748405	291078.13940273	214834.723211878	295965.879061271	337126.664158401	162769.490377711	101245.905824711	256327.745937183	237964.146844511	77705.9347519301
a134_gac-miR-429a-3p	310.473153014744	94.9174951429103	36.0277012435862	47.0832421982055	162.993229910234	27.3770334366088	17.8857283872749	187.607313707946	117.447157991563	37.7578303523129	47.9284666342548	209.58256396862	134.272282703409
a17_gac-miR-425-5p	34566.0110356415	28753.6123507441	12522.2949007569	16610.2187959465	36665.0252289924	15683.469241772	31754.3221787679	18652.8265106227	37553.2905321383	21352.9111967409	30968.7264606362	45146.7223810446	31404.6273792602
a247_gac-miR-375a-3p	7089.74576472492	7899.1434659797	3146.41924193987	2621.68053149099	6896.42466109078	2623.43398670807	2983.33949499746	5967.87448246127	7669.12412258344	2613.87161938966	4387.9772479098	20177.8178282376	4940.9182680187
a116_gac-miR-365-2b-5p	269.076732612778	59.3234344643189	142.776445669027	171.746826654818	76.0635072914424	528.495775906708	125.200098710925	174.11920618646	306.764964903337	235.128307193948	68.1088736381515	137.76755953182	63.3644480173391
a136_gac-miR-365-2b-3p	580.767427404051	1806.17041238288	1393.071114752	6520.4940076083	2271.03900341592	1645.00261779971	3130.00246777311	5358.45726080866	2219.22540324357	5393.36281282469	11294.0909072746	1973.44700967655	1407.59595238517
