Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-22a-3p	15.2329124113393	14.0465939271349	16.1704259286019	14.2559969266533	14.1947056695249	15.3773122089001	16.3770545325988	16.584385261093	14.0429339365215	15.0651498464785	15.3550641754935	14.3642799827932	14.0677835830079	14.2322506799334	13.3837675367121	14.7262193637466	15.3043890149871	15.5750504300662	15.4593810386134
miR-223-3p	13.0661689282035	13.8687977089836	13.2132679755219	12.5069365029925	13.3402939803533	12.2480198100761	9.80084606201123	11.2249928048606	13.806983933969	13.2496428707084	12.6540908329201	13.4810507880767	13.3116926391803	12.2210956946219	12.463922667597	11.2407295838718	12.3846113985649	12.5661198831888	11.15100042504
miR-222c-5p	2.93498620933472	2.0782903949238	0.167968456165149	0.167968456165149	5.3219436034751	0.167968456165149	3.83949656332919	0.167968456165149	1.657297899182	3.13277792192139	1.62959078178535	4.88156579421423	4.94720032074272	3.99131356703397	0.167968456165146	4.54298143629155	0.167968456165146	0.167968456165146	5.11009697177487
miR-222a-5p	1.57892874918563	2.52928613258561	5.77694995607215	0.167968456165149	6.37846040446747	5.09016689397053	5.46568867549842	5.99249322202638	4.11849995022061	6.0262104075588	6.39053188998043	5.59636821399487	6.15980193242083	4.01034154947012	6.60532506757654	4.59010454122679	6.78137783768572	6.63404118796503	3.60249250720803
miR-222-3p	10.3707967321258	10.2754371900315	7.85597572556858	9.6300338594938	9.75424601776171	10.9051242056861	10.1886596099896	10.1001752441158	9.88173163286729	10.0490051138057	9.41576767202985	10.1114931382314	9.84963480497492	9.0442355181909	9.20463802634941	9.36363480288121	10.4929092512603	10.8996827702996	10.7163991115052
miR-221a-5p	3.56577975569982	3.38159400513692	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165149	4.43878289962707	0.167968456165149	2.85116038275161	0.167968456165149	0.167968456165146	0.167968456165146	0.790888670384717	0.167968456165146	0.167968456165146	0.167968456165149	0.167968456165146	5.2978758685795	4.89311773726501
miR-221-3p	9.64274344387909	9.29998673123196	7.99580768374807	8.91523284770689	9.8383402015832	10.6288612691672	8.20377820352621	7.41402968866059	9.01385507595467	8.95650127769115	8.64104162578525	9.37521066406844	9.7310595734051	9.27711422766181	9.90531414829606	9.23981617251924	9.78211040564426	10.3729496494204	10.3486516305652
miR-21a-3p	2.74749211726886	4.69600445936704	3.95727553996944	2.75812728481773	2.78304257730113	0.167968456165149	0.167968456165146	0.167968456165149	4.11849995022061	4.53049206298654	4.74112039128274	5.67472653693503	2.42495621367777	2.72538503903256	4.28207749470673	4.20238945901155	5.31364408098031	5.06754496845868	3.72029239562592
miR-218a-2-5p_gac-miR-218b-5p	1.33426984370149	0.167968456165149	0.167968456165149	0.167968456165149	3.66021820524433	0.167968456165149	0.167968456165146	0.167968456165149	2.85116038275161	3.35122901773314	2.34057053694071	3.65538605542772	2.05547263153076	3.35090907984485	0.167968456165146	3.69950587498591	0.167968456165146	0.167968456165146	0.167968456165149
miR-218a-2-5p	5.41269905816659	6.67044570765123	5.70631526643748	7.43036980924481	5.15707477803599	6.15373441980314	6.56424059214878	5.10328432159786	5.07107191442138	4.58896742462705	6.42402986080406	6.51708431111657	7.27248609629494	5.60383865091623	2.5125770581999	5.12605585310291	6.19833116084844	5.06754496845868	6.66342893836404
miR-2188-5p	13.2243014238326	13.6073384948423	12.7975575549389	11.3205290733055	12.790920335962	9.99333263457832	9.91714873991377	9.88391257494073	15.0122732135488	11.6405269084441	10.5132036277749	11.0569166125526	10.1637915056033	12.2728580875175	13.644248516062	11.5974477749111	10.1529484699662	10.156450223075	9.06077020008072
